Date,AAPL,MSFT,GOOGL,AMZN,TSLA,JNJ,JPM,NVDA,META,XOM
2020-01-31,74.83561706542969,162.19895935058594,71.2119140625,100.43599700927734,43.371334075927734,127.46676635742188,113.44374084472656,5.8851237297058105,200.80833435058594,47.8690071105957
2020-02-03,74.63009643554688,166.15310668945312,73.68805694580078,100.20999908447266,52.0,128.5798797607422,114.30937194824219,5.982201099395752,203.07589721679688,46.797882080078125
2020-02-04,77.09390258789062,171.62234497070312,71.83965301513672,102.4834976196289,59.137332916259766,129.8042449951172,115.95499420166016,6.151463031768799,208.68515014648438,46.212249755859375
2020-02-05,77.72256469726562,171.41273498535156,71.8714599609375,101.99349975585938,48.97999954223633,131.8506317138672,117.92626190185547,6.241819858551025,208.963623046875,48.33906936645508
2020-02-06,78.63168334960938,174.9667510986328,73.35855102539062,102.5114974975586,49.930667877197266,131.45680236816406,117.94343566894531,6.3286919593811035,209.69960021972656,47.68406677246094
2020-02-07,77.5628433227539,175.2144775390625,73.51459503173828,103.96399688720703,49.871334075927734,130.0525665283203,117.5662841796875,6.262480735778809,211.17149353027344,47.36812210083008
2020-02-10,77.93124389648438,179.79751586914062,74.98330688476562,106.69550323486328,51.41866683959961,130.02688598632812,118.05486297607422,6.545748710632324,211.89752197265625,46.86785888671875
2020-02-11,77.4610595703125,175.73854064941406,75.05288696289062,107.54000091552734,51.62533187866211,130.13816833496094,118.27767944335938,6.668215274810791,206.05955505371094,47.313411712646484
2020-02-12,79.30059814453125,175.99581909179688,75.47882843017578,108.0,51.15266799926758,129.36758422851562,118.27767944335938,6.783960342407227,209.61007690429688,47.891841888427734
2020-02-13,78.73588562011719,175.0429229736328,75.21839904785156,107.49349975585938,53.599998474121094,128.5113525390625,118.1748275756836,6.740149974822998,211.97706604003906,47.626068115234375
2020-02-14,78.75526428222656,176.60562133789062,75.48380279541016,106.74349975585938,53.33533477783203,128.54559326171875,117.81484985351562,7.213339328765869,213.0113983154297,47.40720748901367
2020-02-18,77.31324005126953,178.39691162109375,75.51908874511719,107.78350067138672,57.22666549682617,127.69793701171875,116.25498962402344,7.382105350494385,216.61166381835938,46.80533981323242
2020-02-19,78.43293762207031,178.93197631835938,75.7889633178711,108.51100158691406,61.16133117675781,127.52667999267578,117.84056091308594,7.833389759063721,216.30332946777344,47.16488265991211
2020-02-20,77.62828826904297,176.19943237304688,75.39732360839844,107.65499877929688,59.96066665649414,127.03861236572266,117.84056091308594,7.684041500091553,213.4092254638672,46.789703369140625
2020-02-21,75.87117004394531,170.62928771972656,73.73081970214844,104.79850006103516,60.06666564941406,128.3743133544922,116.40064239501953,7.319876194000244,209.03323364257812,46.219093322753906
2020-02-24,72.26724243164062,163.2725067138672,70.56976318359375,100.4645004272461,55.58599853515625,125.72898864746094,113.27230834960938,6.802379608154297,199.6248321533203,44.05392074584961
2020-02-25,69.81941223144531,160.57826232910156,68.90277099609375,98.63700103759766,53.32733154296875,124.64324188232422,108.21551513671875,6.522848129272461,195.69639587402344,42.36555099487305
2020-02-26,70.927001953125,162.58462524414062,69.1090316772461,98.97949981689453,51.91999816894531,123.80738830566406,108.54119873046875,6.662240505218506,196.12405395507812,41.43538284301758
2020-02-27,66.29065704345703,151.12905883789062,65.35553741455078,94.21499633789062,45.266666412353516,119.87810516357422,104.02436828613281,6.2913818359375,188.71470642089844,38.941917419433594
2020-02-28,66.25184631347656,154.78839111328125,66.56329345703125,94.1875,44.53266525268555,115.8798599243164,99.5160903930664,6.726499080657959,191.4198455810547,40.20819091796875
2020-03-02,72.41995239257812,165.0878143310547,68.90277099609375,97.69750213623047,49.574668884277344,120.65363311767578,104.15290832519531,6.884903907775879,195.36819458007812,42.11542510986328
2020-03-03,70.11994171142578,157.17689514160156,66.48725128173828,95.44950103759766,49.70066833496094,116.83633422851562,100.24463653564453,6.622389793395996,184.8757781982422,40.09876251220703
2020-03-04,73.37242889404297,162.94772338867188,68.66817474365234,98.79149627685547,49.96666717529297,123.63504791259766,102.72158813476562,7.086149215698242,190.71372985839844,40.974212646484375
2020-03-05,70.99244689941406,158.8584442138672,65.34609985351562,96.20149993896484,48.30266571044922,122.36837005615234,97.68193817138672,6.806697845458984,184.15968322753906,39.16859436035156
2020-03-06,70.04966735839844,154.36798095703125,64.40076446533203,95.05449676513672,46.89866638183594,122.3855972290039,92.63372039794922,6.626125335693359,180.10194396972656,37.27698516845703
2020-03-09,64.50929260253906,143.9060516357422,60.42709732055664,90.03050231933594,40.53333282470703,117.56876373291016,80.08599853515625,6.113051414489746,168.57518005371094,32.7199592590332
2020-03-10,69.15534210205078,153.74697875976562,63.37839889526367,94.59100341796875,43.02199935913086,122.04957580566406,86.30841064453125,6.502588748931885,177.21778869628906,33.931522369384766
2020-03-11,66.75355529785156,146.78192138671875,60.18405532836914,91.04299926757812,42.28200149536133,113.5705337524414,82.24583435058594,6.138705253601074,169.31114196777344,32.813758850097656
2020-03-12,60.161312103271484,132.8614044189453,55.24616622924805,83.83049774169922,37.369998931884766,108.06434631347656,75.46630859375,5.3875250816345215,153.627197265625,29.061826705932617
2020-03-13,67.369140625,151.75010681152344,60.3515510559082,89.25,36.44133377075195,115.71613311767578,89.0596694946289,5.998481273651123,169.35092163085938,29.796585083007812
2020-03-16,58.702308654785156,129.3835906982422,53.33016586303711,84.4574966430664,29.67133331298828,109.54644775390625,75.73200225830078,4.891636371612549,145.21334838867188,26.95918846130371
2020-03-17,61.283447265625,140.0365753173828,55.569732666015625,90.39199829101562,28.68000030517578,117.69802856445312,80.36026000976562,5.411436080932617,148.604736328125,28.772621154785156
2020-03-18,59.783241271972656,134.14163208007812,54.23424530029297,91.5,24.08133316040039,116.29347229003906,71.90084838867188,5.051535129547119,146.15817260742188,25.888317108154297
2020-03-19,59.32517623901367,136.34864807128906,55.252132415771484,94.04650115966797,28.50933265686035,109.47753143310547,73.10931396484375,5.304338455200195,152.29449462890625,26.912282943725586
2020-03-20,55.55887222290039,131.22760009765625,53.09208679199219,92.30449676513672,28.50200080871582,103.3078384399414,71.56655883789062,5.124513149261475,148.9130401611328,25.59129524230957
2020-03-23,54.37858200073242,129.91864013671875,52.39228439331055,95.1415023803711,28.952667236328125,95.7680435180664,67.73539733886719,5.297364711761475,147.2919464111328,24.58296775817871
2020-03-24,59.83414077758789,141.72769165039062,56.16366958618164,97.00499725341797,33.66666793823242,102.69602966308594,75.7919921875,6.206201553344727,160.10166931152344,27.701751708984375
2020-03-25,59.5045280456543,140.37100219726562,54.75263214111328,94.29199981689453,35.95000076293945,102.8855972290039,78.62039184570312,6.11753511428833,155.35769653320312,29.147811889648438
2020-03-26,62.635826110839844,149.15135192871094,57.799354553222656,97.77449798583984,35.21066665649414,109.06390380859375,84.0971450805664,6.406949043273926,162.44879150390625,30.343740463256836
2020-03-27,60.04256057739258,143.02708435058594,55.18206024169922,95.00499725341797,34.29066848754883,106.12555694580078,78.10611724853516,6.294620037078857,155.9345245361328,28.882047653198242
2020-03-30,61.75605773925781,153.0876922607422,56.97380828857422,98.19750213623047,33.47533416748047,114.61317443847656,80.13742065429688,6.614917755126953,165.0445556640625,29.311962127685547
2020-03-31,61.63003158569336,150.6800537109375,57.75114822387695,97.48600006103516,34.93333435058594,112.99321746826172,77.16331481933594,6.565354347229004,165.88992309570312,29.679340362548828
2020-04-01,58.38723373413086,145.3296661376953,54.776485443115234,95.38500213623047,32.104000091552734,110.99409484863281,72.30366516113281,6.054022789001465,158.7292022705078,29.335411071777344
2020-04-02,59.36153030395508,148.3392333984375,55.51853561401367,95.94149780273438,30.29800033569336,114.73382568359375,75.00349426269531,6.362863540649414,157.32688903808594,31.578746795654297
2020-04-03,58.50841522216797,146.9729766845703,54.309288024902344,95.32949829101562,32.000667572021484,115.61272430419922,72.78655242919922,6.074944019317627,153.33876037597656,30.648582458496094
2020-04-06,63.61254119873047,157.90306091308594,58.806819915771484,99.87950134277344,34.41600036621094,120.42957305908203,77.47154235839844,6.684904098510742,164.646728515625,31.633466720581055
2020-04-07,62.87575912475586,156.20240783691406,58.77549743652344,100.58000183105469,36.36333465576172,118.46492004394531,78.4934310913086,6.451530456542969,167.90884399414062,32.2353401184082
2020-04-08,64.48503875732422,157.769287109375,59.99021530151367,102.1500015258789,36.589332580566406,123.44549560546875,81.6629638671875,6.6487908363342285,173.32911682128906,34.27544021606445
2020-04-09,64.95036315917969,157.7788543701172,59.96884536743164,102.13800048828125,38.20000076293945,121.69627380371094,88.9892349243164,6.549164295196533,174.23416137695312,33.71266174316406
2020-04-13,66.2251968383789,158.13232421875,60.159698486328125,108.44349670410156,43.39666748046875,120.43821716308594,85.03166198730469,6.721019744873047,173.83633422851562,33.42344665527344
2020-04-14,69.56978607177734,165.95726013183594,62.884361267089844,114.16600036621094,47.32600021362305,125.83235931396484,82.70213317871094,7.072201728820801,177.19789123535156,33.16550827026367
2020-04-15,68.9347915649414,164.2183837890625,62.490230560302734,115.38400268554688,48.65533447265625,127.23693084716797,78.62332916259766,6.994741439819336,176.0044403076172,31.641286849975586
2020-04-16,69.48252868652344,169.1483917236328,62.49668884277344,120.40950012207031,49.680667877197266,128.96893310546875,75.62700653076172,7.339944839477539,175.28836059570312,30.601688385009766
2020-04-17,68.53973388671875,170.6388702392578,63.568756103515625,118.75,50.259334564208984,130.99388122558594,82.42503356933594,7.280669212341309,178.26206970214844,33.78301239013672
2020-04-20,67.1170883178711,167.2566375732422,62.68157958984375,119.68049621582031,49.75733184814453,130.69227600097656,79.42003631591797,7.149410724639893,177.2675018310547,32.18843460083008
2020-04-21,65.04247283935547,160.33941650390625,60.24668502807617,116.40599822998047,45.781333923339844,128.97750854492188,77.11651611328125,6.712551116943359,169.8680877685547,32.01647186279297
2020-04-22,66.91594696044922,165.7852783203125,62.54539489746094,118.17449951171875,48.807334899902344,131.8297119140625,77.36762237548828,7.126993656158447,181.28546142578125,32.930999755859375
2020-04-23,66.65660858154297,163.77891540527344,63.179588317871094,119.97250366210938,47.04199981689453,134.00112915039062,77.41091918945312,7.073694705963135,184.1199188232422,33.96279525756836
2020-04-24,68.5809555053711,166.76934814453125,63.44947052001953,120.51100158691406,48.34333419799805,133.44107055664062,78.55403137207031,7.212672233581543,189.03297424316406,34.1816520690918
2020-04-27,68.62943267822266,166.2917022705078,63.1641845703125,118.80000305175781,53.25,132.9498748779297,81.94005584716797,7.399223327636719,186.4769744873047,34.345794677734375
2020-04-28,67.5169677734375,162.2406768798828,61.262088775634766,115.7040023803711,51.27466583251953,130.4510498046875,82.52027893066406,7.256758213043213,181.91201782226562,35.15090560913086
2020-04-29,69.7345962524414,169.52102661132812,66.70893096923828,118.635498046875,53.367332458496094,129.4600830078125,84.74588012695312,7.43359375,193.13047790527344,37.09721374511719
2020-04-30,71.20572662353516,171.2216796875,66.9335708618164,123.69999694824219,52.12533187866211,129.2877197265625,82.92729949951172,7.279672145843506,203.59307861328125,36.32338333129883
2020-05-01,70.05935668945312,166.7884979248047,65.47332763671875,114.302001953125,46.75466537475586,127.77977752685547,80.75365447998047,7.043062210083008,201.1663818359375,33.72047805786133
2020-05-04,71.05060577392578,170.8681640625,65.75066375732422,115.79949951171875,50.74599838256836,127.76256561279297,79.79241180419922,7.255014896392822,204.14007568359375,35.08055114746094
2020-05-05,72.11698913574219,172.70254516601562,67.04888153076172,115.88999938964844,51.2140007019043,128.82241821289062,79.67117309570312,7.316035270690918,205.94021606445312,35.04146957397461
2020-05-06,72.86104583740234,174.40322875976562,66.87045288085938,117.56300354003906,52.172000885009766,127.59883880615234,78.1729965209961,7.41690731048584,207.33255004882812,34.384883880615234
2020-05-07,73.61478424072266,175.41595458984375,68.05584716796875,118.38050079345703,52.00266647338867,127.17659759521484,78.9870376586914,7.5932440757751465,210.10731506347656,34.580299377441406
2020-05-08,75.36695098876953,176.4478302001953,68.80435943603516,118.98049926757812,54.62799835205078,128.13308715820312,80.2773666381836,7.783281326293945,211.19137573242188,36.09669876098633
2020-05-11,76.5528793334961,178.41600036621094,69.76111602783203,120.44999694824219,54.08599853515625,128.48634338378906,77.91320037841797,8.035335540771484,212.01686096191406,35.752777099609375
2020-05-12,75.67801666259766,174.37452697753906,68.34909057617188,117.84750366210938,53.96066665649414,126.78882598876953,75.3672103881836,7.773319244384766,208.9536590576172,35.1551628112793
2020-05-13,74.76426696777344,171.73756408691406,67.01457977294922,118.39600372314453,52.73066711425781,126.78020477294922,72.76922607421875,7.750903129577637,203.98094177246094,33.410160064697266
2020-05-14,75.22355651855469,172.48281860351562,67.43854522705078,119.44249725341797,53.55533218383789,127.21966552734375,75.79151916503906,8.000468254089355,205.681640625,33.70498275756836
2020-05-15,74.77884674072266,174.99560546875,68.24371337890625,120.48899841308594,53.27799987792969,129.63241577148438,74.38861846923828,8.45899772644043,209.7294158935547,33.4659423828125
2020-05-18,76.54070281982422,176.6676025390625,68.84610748291016,121.31300354003906,54.242000579833984,129.70132446289062,78.32887268066406,8.717524528503418,212.0268096923828,36.12727737426758
2020-05-19,76.09844207763672,175.4446563720703,68.3103256225586,122.46649932861328,53.867332458496094,128.40884399414062,76.78742218017578,8.772567749023438,215.6967010498047,35.01173782348633
2020-05-20,77.57839965820312,177.87814331054688,70.0379638671875,124.89700317382812,54.37066650390625,127.25415802001953,79.0909652709961,8.936453819274902,228.71527099609375,36.151180267333984
2020-05-21,77.00000762939453,175.7416229248047,69.91818237304688,122.33699798583984,55.17333221435547,126.41830444335938,78.08639526367188,8.742431640625,230.12750244140625,35.50576400756836
2020-05-22,77.49576568603516,175.8182830810547,70.2407455444336,121.84400177001953,54.45866775512695,125.26432800292969,77.48021697998047,8.992490768432617,233.62832641601562,35.53762435913086
2020-05-26,76.97087097167969,173.95962524414062,70.64481353759766,121.09300231933594,54.591331481933594,125.42919921875,82.97926330566406,8.685145378112793,230.93307495117188,36.581459045410156
2020-05-27,77.30622863769531,174.18951416015625,70.59065246582031,120.51950073242188,54.68199920654297,125.71554565429688,87.78549194335938,8.493364334106445,227.8897705078125,36.84440612792969
2020-05-28,77.34024810791016,173.79673767089844,70.48925018310547,120.05500030517578,53.72066879272461,127.52021789550781,86.47786712646484,8.4552583694458,224.2298583984375,35.88823318481445
2020-05-29,77.2649154663086,175.56915283203125,71.24869537353516,122.11849975585938,55.66666793823242,129.06468200683594,84.26958465576172,8.842306137084961,223.8618621826172,36.230865478515625
2020-06-01,78.21512603759766,175.1667938232422,71.31578826904297,123.552001953125,59.87333297729492,127.71115112304688,85.38672637939453,8.77331256866455,230.64468383789062,36.876277923583984
2020-06-02,78.57720947265625,177.15963745117188,71.6855697631836,123.62049865722656,58.770668029785156,128.63084411621094,85.67247772216797,8.792243957519531,231.45025634765625,37.69697952270508
2020-06-03,79.00978088378906,177.59072875976562,71.53347778320312,123.91999816894531,58.86399841308594,128.97793579101562,90.29686737060547,8.736701965332031,228.90423583984375,39.234825134277344
2020-06-04,78.3293228149414,175.25303649902344,70.29341888427734,123.02999877929688,57.62533187866211,127.31199645996094,92.17608642578125,8.737701416015625,225.05532836914062,39.12326431274414
2020-06-05,80.56021881103516,179.35362243652344,71.5717544555664,124.1500015258789,59.04399871826172,127.80657196044922,96.32418823242188,8.890698432922363,229.51089477539062,42.29456329345703
2020-06-08,81.03654479980469,180.4650115966797,71.9703598022461,126.2030029296875,63.327999114990234,127.34671783447266,98.24668884277344,8.77607250213623,230.13742065429688,43.61726379394531
2020-06-09,83.59551239013672,181.8446502685547,72.17115783691406,130.04299926757812,62.711334228515625,126.64388275146484,95.72665405273438,9.016282081604004,237.36778259277344,42.645172119140625
2020-06-10,85.7462158203125,188.58956909179688,72.79840087890625,132.37249755859375,68.336669921875,128.2404022216797,91.84700775146484,9.335977554321289,235.43836975097656,40.35832595825195
